23337,20200715,162.02,162.97,161.75,162.95
23337,20200714,162.12,162.29,161.08,161.41
23337,20200713,162.25,162.55,161.56,162.54
23337,20200710,162.53,162.79,161.4,161.4
23337,20200709,163.49,163.61,162.35,162.81
23337,20200708,162.8,163.94,162.68,163.14
23337,20200707,162.68,163.18,161.83,162.67
23337,20200706,160.43,162.61,160.43,162.52
23337,20200703,158.52,160.22,158.28,160.19
23337,20200702,161.76,162.06,158.16,158.42
23337,20200701,163.21,163.43,161.07,161.34
23337,20200630,163.61,164.05,161.86,162.86
23337,20200629,163.89,163.89,162.09,162.3
23337,20200626,166.53,166.61,164.63,165.14
23337,20200625,165.75,166.52,165.34,165.97
23337,20200624,166.16,166.96,166.13,166.76
23337,20200623,166.45,166.72,164.9,166.04
23337,20200622,165.37,166.17,164.88,165.77
23337,20200619,164.65,165.43,164.25,165.39
23337,20200618,164.38,164.45,162.96,164.39
23337,20200617,163.61,164.22,163.23,164.17
23337,20200616,161.26,163.11,161.2,163.02
23337,20200615,163.38,163.79,159.31,159.31
23337,20200612,161.16,162.84,158.43,162.78
23337,20200611,165.81,166.24,163.78,163.95
23337,20200610,165.27,166.68,165.27,166.35
23337,20200609,165.33,165.79,164.58,165.79
23337,20200608,166.07,166.11,165.04,165.32
23337,20200605,163.78,164.91,163.3,164.73
23337,20200604,164.75,164.75,162.92,163.64
23337,20200603,164.88,165.11,163.54,164.12
23337,20200602,162.99,164.33,162.96,164.07
23337,20200601,161.69,162.73,161.59,162.28
23337,20200529,159.35,160.97,159.34,160.8
23337,20200528,160.05,160.2,158.82,159.59
23337,20200527,159.07,159.55,158.38,159.53
23337,20200526,159.37,159.44,158.45,158.96
23337,20200525,157.67,158.87,157.67,158.87
23337,20200522,156.38,156.86,156.11,156.58
23337,20200521,155.93,156.53,155.77,156.42
23337,20200520,153.5,155.4,153.5,155.22
23337,20200519,153.82,154.31,152.85,153.64
23337,20200518,151.75,152.46,151.43,152.26
23337,20200515,151.52,152.07,150.26,151.28
23337,20200514,152.59,153.11,150.41,150.44
23337,20200513,150.57,152.81,150.45,152.81
23337,20200512,151.41,152,151.2,151.67
23337,20200511,149.25,151.33,149.13,151.31
23337,20200508,147.74,148.13,146.67,148.09
23337,20200507,145,147.18,145,146.97
23337,20200501,144.82,144.99,144.04,144.51
23337,20200430,144.84,145.68,144.83,145.36
23337,20200428,143.02,143.45,142.26,143.37
23337,20200427,141.35,142.51,141.29,142.51
23337,20200424,140.68,140.72,139.94,140.27
23337,20200423,139.33,140.63,139.31,140.54
23337,20200422,138.97,139.06,137.71,138.44
23337,20200421,141.99,142.04,139.47,139.74
23337,20200420,141.93,142.65,141.77,142.46
23337,20200417,141.6,142.46,141.12,141.71
23337,20200416,140.1,140.81,139.87,140.73
23337,20200415,140.16,141.01,139.54,140.41
23337,20200414,137.36,139.78,137.36,139.67
23337,20200413,137.06,137.48,136.72,136.72
23337,20200410,137.6,137.74,135.94,137.4
23337,20200409,136.32,137.65,136.3,137.39
23337,20200408,133.29,135.86,132.14,135.61
23337,20200407,130.92,133.18,130.92,132.84
23337,20200406,126.4,129.59,126.2,129.36
23337,20200403,129.36,129.93,126.53,126.9
23337,20200402,129.28,129.71,128.12,128.75
23337,20200401,132.89,132.93,129.47,129.87
23337,20200331,134.16,135.3,133.14,133.43
23337,20200330,132.95,133.35,131.98,133.24
23337,20200327,134.87,136.13,134.24,135.45
23337,20200326,134.75,134.9,133.29,133.47
23337,20200325,131.88,135.81,131.86,135.81
23337,20200324,126.67,129.88,126.67,129.7
23337,20200323,123.9,125.38,122.81,125.2
23337,20200319,126.8,127.78,123.22,123.97
23337,20200318,126.83,129.41,125.88,125.88
23337,20200317,121.31,125.83,119.76,125.51
23337,20200316,124.25,126.79,122.9,122.9
23337,20200313,128.04,128.04,118.69,122.63
23337,20200312,134.51,134.51,129.77,130.52
23337,20200311,138.44,139.97,136.07,136.07
23337,20200310,134.45,138.26,129.2,137.93
23337,20200309,143.99,143.99,136.33,136.73
23337,20200306,148.57,148.57,145.99,146.19
23337,20200305,150.69,151.06,149.45,149.8
23337,20200304,148.06,149.86,147.47,149.11
23337,20200303,152.66,155.23,149.66,149.66
23337,20200302,144.16,151.86,144.16,150.41
23337,20200228,150.8,150.8,144.67,144.95
23337,20200227,158.06,158.36,153.25,153.34
23337,20200226,159.46,159.94,156.96,158.48
23337,20200225,162.97,162.98,159.56,160.85
23337,20200221,165.47,166.32,165.44,165.71
23337,20200220,167.19,167.49,165.93,165.93
23337,20200219,165,166.47,165,166.15
23337,20200218,167.05,167.09,164.77,164.96
23337,20200217,168.08,168.24,167.13,167.38
23337,20200214,170.24,170.26,169.1,169.18
23337,20200213,170.63,170.84,170.28,170.44
23337,20200212,170.48,170.91,170.04,170.2
23337,20200210,170.03,170.34,169.63,169.96
23337,20200207,171.54,171.59,170.31,170.62
23337,20200206,170.89,171.76,170.68,171.52
23337,20200205,170.2,171.16,169.91,169.99
23337,20200204,168.41,169.09,167.82,168.96
23337,20200203,166.84,168.68,165.59,168.32
23337,20200131,168.25,169.56,168.25,169.1
23337,20200130,170.97,171.5,167.9,168.04
23337,20200129,173,173,171.44,171.44
23337,20200128,171.62,172.39,171.11,172.29
23337,20200127,173.29,173.69,172.24,172.91
23337,20200124,176.22,176.26,174.69,175.2
23337,20200123,176.63,176.8,176.23,176.32
23337,20200122,176.12,177.11,176.12,177.09
23337,20200121,175.99,176.34,175.62,176.31
23337,20200120,175.73,176.35,175.68,176.22
23337,20200117,175.83,176.02,175.2,175.82
23337,20200116,176.06,176.24,175.21,175.53
23337,20200115,176.06,176.11,175.67,176.11
23337,20200114,175.66,176.2,175.41,176.13
23337,20200110,175.43,175.58,174.6,175.19
23337,20200109,174.33,175.36,174.25,175.13
23337,20200108,174.19,174.19,171.35,173.01
23337,20200107,173.55,174.77,173.55,174.75
23337,20200106,173.01,173.49,172.69,173.03
