998407,20210326,29068.52,29240.74,28953.22,29176.7
998407,20210325,28457.33,28821.83,28414.92,28729.88
998407,20210324,28765.55,28867.67,28379.06,28405.52
998407,20210323,29381.49,29496.83,28995.92,28995.92
998407,20210322,29444.1,29472.98,29107.63,29174.15
998407,20210319,29904.57,30049.77,29621.22,29792.05
998407,20210318,30148.48,30485,30041.5,30216.75
998407,20210317,29836.83,29984.97,29825.16,29914.33
998407,20210316,29770.39,30026.4,29755.47,29921.09
998407,20210315,29804.5,29884.73,29670.31,29766.97
998407,20210312,29287.74,29744.32,29210.4,29717.83
998407,20210311,29033.92,29255.42,28995.33,29211.64
998407,20210310,29118.28,29233.47,28960.09,29036.56
998407,20210309,28748.87,29053.56,28609.21,29027.94
998407,20210308,29208.19,29255.9,28644.26,28743.25
998407,20210305,28725.48,28867.83,28308.57,28864.32
998407,20210304,29198.42,29277.19,28711.04,28930.11
998407,20210303,29482.12,29604.37,29336.6,29559.1
998407,20210302,29939.75,29996.39,29314.82,29408.17
998407,20210301,29419.45,29686.39,29396.04,29663.5
998407,20210226,29753.73,29760.31,28966.01,28966.01
998407,20210225,30077.27,30213.28,30044.43,30168.27
998407,20210224,30020.11,30089.59,29671.7,29671.7
998407,20210222,30281.78,30458.13,30089.18,30156.03
998407,20210219,29970.59,30169.59,29847.33,30017.92
998407,20210218,30311.98,30560.49,30140.01,30236.09
998407,20210217,30366.82,30398.2,30191.01,30292.19
998407,20210216,30229.46,30714.52,30191.65,30467.75
998407,20210215,29662.41,30092.34,29662.41,30084.15
998407,20210212,29635.88,29650.51,29417.32,29520.07
998407,20210210,29412.55,29562.93,29368.18,29562.93
998407,20210209,29435.61,29585.75,29350.48,29505.93
998407,20210208,28831.58,29400.56,28817.6,29388.5
998407,20210205,28631.46,28785.71,28548.27,28779.19
998407,20210204,28557.46,28600.22,28325.89,28341.95
998407,20210203,28482.71,28669.95,28402.3,28646.5
998407,20210202,28207.48,28379.31,28089.12,28362.17
998407,20210201,27649.07,28107.1,27649.07,28091.05
998407,20210129,28320.72,28320.72,27629.8,27663.39
998407,20210128,28169.27,28360.48,27975.85,28197.42
998407,20210127,28665.34,28754.99,28542,28635.21
998407,20210126,28696.3,28740.71,28527.81,28546.18
998407,20210125,28698.89,28822.29,28566.85,28822.29
998407,20210122,28580.2,28698.18,28527.16,28631.45
998407,20210121,28710.41,28846.15,28677.61,28756.86
998407,20210120,28798.74,28801.19,28402.11,28523.26
998407,20210119,28405.49,28720.91,28373.34,28633.46
998407,20210118,28238.68,28349.97,28111.54,28242.21
998407,20210115,28777.47,28820.5,28477.03,28519.18
998407,20210114,28442.73,28979.53,28411.58,28698.26
998407,20210113,28140.1,28503.43,28133.59,28456.59
998407,20210112,28004.37,28287.37,27899.45,28164.34
998407,20210108,27720.14,28139.03,27667.75,28139.03
998407,20210107,27340.46,27624.73,27340.46,27490.13
998407,20210106,27102.85,27196.4,27002.18,27055.94
998407,20210105,27151.38,27279.78,27073.46,27158.63
998407,20210104,27575.57,27602.11,27042.32,27258.38
998407,20201230,27559.1,27572.57,27338.56,27444.17
998407,20201229,26936.38,27602.52,26921.14,27568.15
998407,20201228,26691.29,26854.03,26664.6,26854.03
998407,20201225,26708.1,26716.61,26638.28,26656.61
998407,20201224,26635.11,26764.53,26605.26,26668.35
998407,20201223,26580.43,26585.21,26414.74,26524.79
998407,20201222,26559.33,26639.99,26361.66,26436.39
998407,20201221,26834.1,26905.67,26533.63,26714.42
998407,20201218,26775.53,26824.29,26707.3,26763.39
998407,20201217,26744.5,26843.05,26676.28,26806.67
998407,20201216,26835.59,26874.98,26717.03,26757.4
998407,20201215,26683.11,26736.84,26605.54,26687.84
998407,20201214,26659.53,26870.47,26648.69,26732.44
998407,20201211,26732.85,26819.41,26553.01,26652.52
998407,20201210,26688.5,26852.77,26639.98,26756.24
998407,20201209,26526.34,26826.78,26520.6,26817.94
998407,20201208,26380.32,26523.3,26327.08,26467.08
998407,20201207,26894.25,26894.25,26500.32,26547.44
998407,20201204,26697.26,26799.83,26646.08,26751.24
998407,20201203,26740.3,26868.09,26719.23,26809.37
998407,20201202,26884.99,26889.9,26695.28,26800.98
998407,20201201,26624.2,26852.16,26618.39,26787.54
998407,20201130,26830.1,26834.2,26405.83,26433.62
998407,20201127,26530.28,26672.4,26419.05,26644.71
998407,20201126,26255.47,26560.03,26255.47,26537.31
998407,20201125,26468.52,26706.42,26258.35,26296.86
998407,20201124,25901.45,26261.78,25901.45,26165.59
998407,20201120,25486.83,25555.37,25425.59,25527.37
998407,20201119,25628.73,25650.86,25474.94,25634.34
998407,20201118,25860.55,25882.14,25656.7,25728.14
998407,20201117,26043.45,26057.3,25851.54,26014.62
998407,20201116,25652.69,25928.18,25640.29,25906.93
998407,20201113,25405.64,25456.18,25215.31,25385.87
998407,20201112,25439.35,25587.96,25316.6,25520.88
998407,20201111,25145.66,25401.3,25145.66,25349.6
998407,20201110,25087.3,25279.94,24833.18,24905.59
998407,20201109,24568.84,24962.8,24541.28,24839.84
998407,20201106,24076.22,24389,24039.16,24325.23
998407,20201105,23776.2,24112.42,23756.78,24105.28
998407,20201104,23619.58,23801.88,23505.78,23695.23
998407,20201102,23110.74,23370.91,23096.79,23295.48
998407,20201030,23320.71,23320.71,22948.47,22977.13
998407,20201029,23170.76,23374.1,23170.76,23331.94
998407,20201028,23372.61,23451.03,23334.23,23418.51
998407,20201027,23376.96,23485.8,23232.31,23485.8
998407,20201026,23520.78,23572.6,23475.52,23494.34
998407,20201023,23558.71,23587.9,23469.13,23516.59
998407,20201022,23525.59,23555.78,23436.17,23474.27
998407,20201021,23615.52,23702.3,23611.33,23639.46
998407,20201020,23587.87,23674.87,23518.29,23567.04
998407,20201019,23543.69,23707.16,23543.69,23671.13
998407,20201016,23478.4,23538.74,23382.67,23410.63
998407,20201015,23548.45,23581.16,23458.43,23507.23
998407,20201014,23545.66,23656.7,23518.81,23626.73
998407,20201013,23667.9,23667.9,23490.95,23601.78
998407,20201012,23588.74,23597.91,23501.26,23558.69
998407,20201009,23713.86,23725.58,23552.73,23619.69
998407,20201008,23506.34,23701.77,23477.73,23647.07
998407,20201007,23272.45,23432.73,23272.45,23422.82
998407,20201006,23420.07,23441.16,23331.4,23433.73
998407,20201005,23254.28,23377.43,23252.69,23312.14
998407,20201002,23294.8,23365.58,22951.41,23029.9
998407,20201001,23185.12,23185.12,23185.12,23185.12
998407,20200930,23478.85,23522.38,23170.89,23185.12
998407,20200929,23410.5,23622.74,23347.64,23539.1
998407,20200928,23391.96,23516.04,23303.03,23511.62
998407,20200925,23217.33,23272.67,23154.66,23204.62
998407,20200924,23215,23234.72,23039.48,23087.82
998407,20200923,23245.89,23370.13,23154.45,23346.49
998407,20200918,23321.19,23398.46,23290.19,23360.3
998407,20200917,23416.62,23446.39,23272.23,23319.37
998407,20200916,23425.23,23506.45,23397.43,23475.53
998407,20200915,23438.83,23477.86,23351.35,23454.89
998407,20200914,23431.16,23582.21,23429.42,23559.3
998407,20200911,23114.63,23412.93,23114.63,23406.49
998407,20200910,23193.47,23250.31,23134.02,23235.47
998407,20200909,22966.89,23059.02,22878.71,23032.54
998407,20200908,23188.79,23277.66,23129.66,23274.13
998407,20200907,23145.47,23218.22,23086.89,23089.95
998407,20200904,23130.32,23257.69,23098.77,23205.43
998407,20200903,23524.49,23580.51,23426.11,23465.53
998407,20200902,23261.09,23287.4,23170.82,23247.15
998407,20200901,23089.63,23206.66,23047.77,23138.07
998407,20200831,23147.14,23342.32,23102.61,23139.76
998407,20200828,23232.3,23376.13,22594.79,22882.65
998407,20200827,23311.04,23323.07,23177.85,23208.86
998407,20200826,23257.05,23348.8,23203,23290.86
998407,20200825,23242.74,23431.04,23225.39,23296.77
998407,20200824,22913.2,23012.71,22862.54,22985.51
998407,20200821,23022.76,23135.43,22920.3,22920.3
998407,20200820,23003.58,23078.36,22851.83,22880.62
998407,20200819,22997.93,23149.85,22953.6,23110.61
998407,20200818,23097.8,23128.18,22948.89,23051.08
998407,20200817,23189.48,23248.75,23068.53,23096.75
998407,20200814,23323.92,23338.79,23222.85,23289.36
998407,20200813,23123.36,23316.69,23111.5,23249.61
998407,20200812,22747.44,22874.37,22670.74,22843.96
998407,20200811,22505.51,22760.87,22497.07,22750.24
998407,20200807,22433.78,22436.16,22204.61,22329.94
998407,20200806,22471.71,22587.75,22362.89,22418.15
998407,20200805,22479.72,22554.2,22356.25,22514.85
998407,20200804,22379.74,22603.82,22379.74,22573.66
998407,20200803,21947.58,22214.59,21919.83,22195.38
998407,20200731,22267.59,22295.05,21710,21710
998407,20200730,22489.24,22506.6,22334.71,22339.23
998407,20200729,22543.89,22584.87,22366.34,22397.11
998407,20200728,22735.02,22842.19,22646.22,22657.38
998407,20200727,22495.95,22741.13,22429.57,22715.85
998407,20200722,22791.75,22855.31,22732.92,22751.61
998407,20200721,22789.38,22925.58,22780.22,22884.22
998407,20200720,22772.07,22788.53,22580.19,22717.48
998407,20200717,22807.57,22857.82,22643.52,22696.42
998407,20200716,22907.96,22925.9,22739.42,22770.36
998407,20200715,22817.91,22965.56,22800.11,22945.5
998407,20200714,22631.87,22677.02,22538.78,22587.01
998407,20200713,22591.81,22784.74,22561.47,22784.74
998407,20200710,22534.97,22563.68,22285.07,22290.81
998407,20200709,22442.3,22679.08,22434.38,22529.29
998407,20200708,22481.61,22667.95,22438.65,22438.65
998407,20200707,22649.9,22742.28,22540.44,22614.69
998407,20200706,22341.27,22734.11,22325.75,22714.44
998407,20200703,22266.91,22312.44,22154.97,22306.48
998407,20200702,22182.68,22267.51,22072.11,22145.96
998407,20200701,22338.3,22360.31,22039.56,22121.73
998407,20200630,22335.1,22448.3,22273.38,22288.14
998407,20200629,22255.05,22281.38,21969.59,21995.04
998407,20200626,22424.37,22589.14,22408.27,22512.08
998407,20200625,22287.87,22423.41,22165.14,22259.79
998407,20200624,22541.01,22663.29,22479.86,22534.32
998407,20200623,22636.06,22693.89,22257.14,22549.05
998407,20200622,22353.69,22575.74,22311.94,22437.27
998407,20200619,22515.75,22523.66,22352.16,22478.79
998407,20200618,22363.88,22432.25,22125.35,22355.46
998407,20200617,22517.14,22536.38,22318.07,22455.76
998407,20200616,21912.29,22624.14,21899.48,22582.21
998407,20200615,22135.27,22251.83,21529.83,21530.95
998407,20200612,22082.12,22350.3,21786.93,22305.48
998407,20200611,22848.02,22939.39,22466.54,22472.91
998407,20200610,22939,23175.82,22900.3,23124.95
998407,20200609,23135.79,23185.85,22933.14,23091.03
998407,20200608,23121.98,23178.1,23028.62,23178.1
998407,20200605,22613.08,22865.88,22563.56,22863.73
998407,20200604,22885.14,22907.92,22501.81,22695.74
998407,20200603,22649.01,22818.87,22462.68,22613.76
998407,20200602,22175.52,22401.79,22118.4,22325.61
998407,20200601,21910.89,22161.39,21898.99,22062.39
998407,20200529,21807.63,21955.44,21710.8,21877.89
998407,20200528,21612.9,21926.29,21580.5,21916.31
998407,20200527,21249.31,21475.68,21142.72,21419.23
998407,20200526,20927.96,21328.34,20918.11,21271.17
998407,20200525,20653.41,20741.65,20584.06,20741.65
998407,20200522,20583.95,20615.12,20334.99,20388.16
998407,20200521,20692.59,20734.91,20503.87,20552.31
998407,20200520,20454.49,20684.46,20454.03,20595.15
998407,20200519,20469.52,20659.46,20433.45,20433.45
998407,20200518,20097.62,20197.59,19999.1,20133.73
998407,20200515,20149.79,20198.25,19832.88,20037.47
998407,20200514,20140.49,20185,19902.93,19914.78
998407,20200513,20140.92,20329.89,20056.46,20267.05
998407,20200512,20413.23,20457.37,20293.97,20366.48
998407,20200511,20333.73,20534.88,20285.04,20390.66
998407,20200508,19972.09,20179.09,19894.58,20179.09
998407,20200507,19468.52,19720.87,19448.93,19674.77
